task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2	bb/6521cf	4679874	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:45.752	7m 18s	1m 42s	186.1%	1.6 GB	21.6 GB	2.2 GB	2.5 GB
1	58/b96aae	4679881	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:47.236	7m 17s	1m 46s	221.6%	3 GB	22.3 GB	2.2 GB	2.5 GB
7	91/24ef93	4679888	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:48.878	7m 45s	2m 10s	136.1%	1.8 GB	21.8 GB	2.2 GB	2.5 GB
19	06/a8f359	4679889	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:49.068	7m 45s	1m 45s	236.5%	2.6 GB	22.2 GB	2.1 GB	2.5 GB
89	62/b53d00	4679882	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:47.438	8m 16s	2m 15s	145.7%	1.6 GB	21.7 GB	2.2 GB	2.5 GB
33	a9/786d2c	4679883	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:47.644	8m 17s	2m 15s	148.8%	1.4 GB	21.2 GB	2.1 GB	2.5 GB
25	9b/f7bf69	4679884	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:47.958	8m 16s	2m 15s	159.2%	1.5 GB	21.2 GB	2.2 GB	2.5 GB
34	b0/99612f	4679885	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:48.230	8m 17s	2m 13s	170.5%	1.6 GB	21.6 GB	2.2 GB	2.5 GB
14	15/09e8dd	4679886	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:48.472	8m 16s	2m 14s	142.7%	1.6 GB	21.7 GB	2.1 GB	2.5 GB
31	c8/e7f600	4679887	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:48.679	8m 16s	2m 7s	155.8%	1.5 GB	21.6 GB	2.2 GB	2.5 GB
3	94/bb7784	4679890	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:49.291	8m 16s	1m 51s	205.9%	1.7 GB	21.8 GB	2.1 GB	2.5 GB
56	b3/222c0a	4679893	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:49.851	8m 15s	1m 42s	220.0%	2.3 GB	22.3 GB	2.1 GB	2.5 GB
